
Epoch 0 Iter 0	93205752.0	0.3161437213420868	0.5568033456802368	6.103457450866699
Epoch 0 Iter 1	92331144.0	0.26246803998947144	0.4616498053073883	6.56226921081543
Epoch 0 Iter 2	92665432.0	0.21581335365772247	0.5594456195831299	7.052464485168457
Epoch 0 Iter 3	86711104.0	0.1757405400276184	0.6366828083992004	6.850037097930908
Epoch 0 Iter 4	81602920.0	0.13837675750255585	1.3758068084716797	6.638943672180176
Epoch 0 Iter 5	77484744.0	0.11122594773769379	1.1220076084136963	6.524014472961426
Epoch 0 Iter 6	76440344.0	0.08934394270181656	0.8540135622024536	6.665193557739258
Epoch 0 Iter 7	74823672.0	0.07293148338794708	0.9459957480430603	6.658452987670898
Epoch 0 Iter 8	73846544.0	0.08223813772201538	1.0765674114227295	6.454616546630859
Epoch 0 Iter 9	72301856.0	0.0646616667509079	0.9272343516349792	6.490845203399658
Epoch 0 Iter 10	72352240.0	0.06688699126243591	0.8184540271759033	6.484508991241455
Epoch 0 Iter 11	69279248.0	0.058020636439323425	0.6537144184112549	6.282346725463867
Epoch 0 Iter 12	69220032.0	0.055708520114421844	0.54944908618927	6.309973239898682
Epoch 0 Iter 13	67496200.0	0.052529532462358475	0.4763539135456085	6.176689624786377
Epoch 0 Iter 14	74912072.0	0.06527800112962723	0.43324756622314453	6.795102119445801
Epoch 0 Iter 15	76640600.0	0.057725753635168076	0.3546827733516693	7.051334381103516
Epoch 0 Iter 16	73044744.0	0.0564781054854393	0.3060964047908783	6.709083557128906
Epoch 0 Iter 17	70661728.0	0.05318481847643852	0.2579980194568634	6.5085248947143555
Epoch 0 Iter 18	69693112.0	0.057925015687942505	0.22567932307720184	6.36749267578125
Epoch 0 Iter 19	67141176.0	0.05347929149866104	0.196990966796875	6.15962553024292
Epoch 0 Iter 20	66425416.0	0.05311322212219238	0.17996247112751007	6.093413352966309
Epoch 0 Iter 21	64938388.0	0.05008047819137573	0.1575929820537567	5.9772748947143555
Epoch 0 Iter 22	65711568.0	0.054448388516902924	0.15078577399253845	6.011594295501709
Epoch 0 Iter 23	64010680.0	0.05364583432674408	0.14599551260471344	5.850009918212891
Epoch 0 Iter 24	61732860.0	0.04969571530818939	0.14084875583648682	5.662243843078613
Epoch 0 Iter 25	63246168.0	0.0525750108063221	0.1396929919719696	5.784897327423096
Epoch 0 Iter 26	59593976.0	0.052965883165597916	0.13788536190986633	5.415949821472168
Epoch 0 Iter 27	61242940.0	0.05968906357884407	0.16213379800319672	5.511189937591553
Epoch 0 Iter 28	63940064.0	0.05621841549873352	0.15437087416648865	5.816385269165039
Epoch 0 Iter 29	61254428.0	0.0526522621512413	0.14460919797420502	5.58445930480957
Epoch 0 Iter 30	59408096.0	0.05380462110042572	0.14209787547588348	5.388553619384766
Epoch 0 Iter 31	55252304.0	0.05228832736611366	0.13767433166503906	4.988579750061035
Epoch 0 Iter 32	54091864.0	0.04804684594273567	0.12760543823242188	4.915957450866699
Epoch 0 Iter 33	55039428.0	0.05106420814990997	0.12282808125019073	4.98101806640625
Epoch 0 Iter 34	53751864.0	0.04846474528312683	0.12550108134746552	4.877988815307617
Epoch 0 Iter 35	55317232.0	0.053082916885614395	0.12785327434539795	4.9881086349487305
Epoch 0 Iter 36	43133616.0	0.04493952542543411	0.12073371559381485	3.851893186569214
EPOCH DONE	
Epoch 1 Iter 37	52643060.0	0.046941690146923065	0.14205238223075867	4.780683994293213
Epoch 1 Iter 38	53954508.0	0.050809841603040695	0.15790383517742157	4.8715620040893555
Epoch 1 Iter 39	52153188.0	0.049449652433395386	0.15223847329616547	4.7055983543396
Epoch 1 Iter 40	55660912.0	0.04796639084815979	0.15923629701137543	5.0705037117004395
Epoch 1 Iter 41	52041360.0	0.04876935854554176	0.16116218268871307	4.700325965881348
Epoch 1 Iter 42	52287768.0	0.05227730795741081	0.1530587524175644	4.690698146820068
Epoch 1 Iter 43	53295964.0	0.052779290825128555	0.1568857580423355	4.786114692687988
Epoch 1 Iter 44	52284628.0	0.051167670637369156	0.1531883329153061	4.701467037200928
Epoch 1 Iter 45	51868484.0	0.04761464148759842	0.15494771301746368	4.695207118988037
Epoch 1 Iter 46	51473164.0	0.04602518305182457	0.16035598516464233	4.6710286140441895
Epoch 1 Iter 47	52468704.0	0.05507281795144081	0.15191487967967987	4.68095064163208
Epoch 1 Iter 48	51607876.0	0.0482083335518837	0.14355367422103882	4.664348602294922
Epoch 1 Iter 49	50798624.0	0.04263511300086975	0.14612148702144623	4.638899326324463
Epoch 1 Iter 50	51122508.0	0.045424122363328934	0.13961832225322723	4.644047737121582
Epoch 1 Iter 51	51401556.0	0.047413893043994904	0.13509051501750946	4.652507781982422
Epoch 1 Iter 52	51391252.0	0.04806552827358246	0.13581155240535736	4.644888877868652
Epoch 1 Iter 53	51660820.0	0.051621709018945694	0.1335764229297638	4.636507034301758
Epoch 1 Iter 54	51109164.0	0.0471300333738327	0.13188859820365906	4.626427173614502
Epoch 1 Iter 55	51516088.0	0.050752464681863785	0.14028269052505493	4.630055904388428
Epoch 1 Iter 56	51197024.0	0.0485902763903141	0.1333480328321457	4.62046480178833
Epoch 1 Iter 57	51379540.0	0.050313498824834824	0.13683879375457764	4.621135234832764
Epoch 1 Iter 58	51436232.0	0.050938501954078674	0.1392207145690918	4.620316028594971
Epoch 1 Iter 59	51478088.0	0.051262032240629196	0.1446949541568756	4.620718955993652
Epoch 1 Iter 60	50866608.0	0.04574965313076973	0.1369914561510086	4.61546516418457
